filename,word,type,description
8000-senior-high-school-words.md,polygamy,Sociology & Anthropology,The practice of having more than one spouse at the same time
8000-senior-high-school-words.md,poverty line,Sociology & Anthropology,The minimum income level considered adequate for basic living
8000-senior-high-school-words.md,proletariat,Sociology & Anthropology,"The working class, especially those who do not own the means of production"
8000-senior-high-school-words.md,racism,Sociology & Anthropology,Discrimination or hostility directed against a person based on their race
8000-senior-high-school-words.md,ritual,Sociology & Anthropology,A ceremony or set of acts regularly repeated in a set manner
8000-senior-high-school-words.md,secularization,Sociology & Anthropology,The process by which religion loses its influence in society
8000-senior-high-school-words.md,segregation,Sociology & Anthropology,The enforced separation of different social groups
8000-senior-high-school-words.md,sexism,Sociology & Anthropology,Prejudice or discrimination based on a person's sex or gender
8000-senior-high-school-words.md,social construct,Sociology & Anthropology,An idea or concept created and maintained by society
8000-senior-high-school-words.md,social mobility,Sociology & Anthropology,The movement of individuals between social strata
8000-senior-high-school-words.md,social stratification,Sociology & Anthropology,The hierarchical arrangement of social classes in a society
8000-senior-high-school-words.md,socialization,Sociology & Anthropology,The process of learning to behave in a way acceptable to society
8000-senior-high-school-words.md,solidarity,Sociology & Anthropology,Unity based on shared interests and goals among members of a group
8000-senior-high-school-words.md,status quo,Sociology & Anthropology,The existing state of affairs
8000-senior-high-school-words.md,stigma,Sociology & Anthropology,A mark of disgrace associated with a particular quality or person
8000-senior-high-school-words.md,subculture,Sociology & Anthropology,A cultural group within a larger culture with distinct beliefs and behaviors
8000-senior-high-school-words.md,taboo,Sociology & Anthropology,A social practice that is forbidden or strongly disapproved of
8000-senior-high-school-words.md,xenophobia,Sociology & Anthropology,Intense dislike or fear of people from other countries
8000-senior-high-school-words.md,acculturation,Sociology & Anthropology,The cultural modification of an individual or group through prolonged contact
8000-senior-high-school-words.md,advocacy,Sociology & Anthropology,"Active support for a cause or group, especially in social contexts"
8000-senior-high-school-words.md,anthropology,Sociology & Anthropology,"The study of human societies, cultures, and their development"
8000-senior-high-school-words.md,bilateral descent,Sociology & Anthropology,A system of tracing kinship through both maternal and paternal lines
8000-senior-high-school-words.md,bureaucratization,Sociology & Anthropology,The process of becoming increasingly controlled by complex rules and procedures
8000-senior-high-school-words.md,clan,Sociology & Anthropology,A group of close-knit families sharing a common ancestor
8000-senior-high-school-words.md,class system,Sociology & Anthropology,A social hierarchy based on economic and social status
8000-senior-high-school-words.md,coexistence,Sociology & Anthropology,"The state of living together, especially peacefully"
8000-senior-high-school-words.md,collectivism,Sociology & Anthropology,The practice of giving priority to the group over the individual
8000-senior-high-school-words.md,cultural diffusion,Sociology & Anthropology,The spread of cultural elements from one society to another
8000-senior-high-school-words.md,cultural heritage,Sociology & Anthropology,The traditions and artifacts passed down through generations
8000-senior-high-school-words.md,cultural lag,Sociology & Anthropology,The gap between technological advancement and social adaptation
8000-senior-high-school-words.md,cultural norm,Sociology & Anthropology,Shared expectations and rules that guide behavior within a culture
8000-senior-high-school-words.md,cultural shock,Sociology & Anthropology,The disorientation felt when experiencing an unfamiliar culture
8000-senior-high-school-words.md,decolonization,Sociology & Anthropology,The process by which colonies gain independence from colonial powers
8000-senior-high-school-words.md,demographic transition,Sociology & Anthropology,The shift from high birth and death rates to lower ones in a society
8000-senior-high-school-words.md,determinism,Sociology & Anthropology,The theory that all events are determined by previously existing causes
8000-senior-high-school-words.md,deviant,Sociology & Anthropology,Departing from usual or accepted standards
8000-senior-high-school-words.md,diffusion,Sociology & Anthropology,The spreading of cultural traits or innovations across groups
8000-senior-high-school-words.md,disenfranchisement,Sociology & Anthropology,The deprivation of voting rights or other social privileges
8000-senior-high-school-words.md,domestic violence,Sociology & Anthropology,"Violent behavior within the home, typically involving a spouse"
8000-senior-high-school-words.md,dysfunctional,Sociology & Anthropology,"Not operating normally or effectively, especially in a family or social context"
8000-senior-high-school-words.md,empirical,Sociology & Anthropology,Based on observation or experience rather than theory
8000-senior-high-school-words.md,endogamous,Sociology & Anthropology,Relating to marriage within a specific social group
